ACFT_ID;Profile_ID;Stage Length;Step Number;Step Type;Thrust Rating;Flap_ID;End Point Altitude (ft);Rate Of Climb (ft/min);End Point CAS (kt);Accel Percentage (%)
727D15;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
727D15;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1177.0;175.0;
727D15;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1177.0;205.0;
727D15;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;215.0;
727D15;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
727D15;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727D15;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
727D15;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
727D15;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
727D15;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727D15;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
727D15;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1057.0;180.0;
727D15;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1057.0;210.0;
727D15;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727D15;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
727D15;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727D15;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
727D15;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
727D15;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
727D15;DEFAULT;5;1;Takeoff;MaxTakeoff;5;;;;
727D15;DEFAULT;5;2;Climb;MaxTakeoff;5;1000.0;;;
727D15;DEFAULT;5;3;Accelerate;MaxTakeoff;2;;941.0;210.0;
727D15;DEFAULT;5;4;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727D15;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000.0;;;
727D15;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727D15;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500.0;;;
727D15;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500.0;;;
727D15;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000.0;;;
727D17;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727D17;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
727D17;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1465.0;170.0;
727D17;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1465.0;200.0;
727D17;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
727D17;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
727D17;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727D17;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
727D17;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
727D17;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
727D17;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727D17;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
727D17;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1340.0;175.0;
727D17;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1340.0;205.0;
727D17;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;215.0;
727D17;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
727D17;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727D17;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
727D17;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
727D17;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
727D17;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727D17;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
727D17;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1236.0;180.0;
727D17;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1236.0;210.0;
727D17;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727D17;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
727D17;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727D17;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
727D17;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
727D17;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
727D17;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727D17;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
727D17;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1158.0;180.0;
727D17;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1158.0;210.0;
727D17;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727D17;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
727D17;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727D17;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
727D17;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
727D17;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
727EM1;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727EM1;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
727EM1;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1342.0;160.0;
727EM1;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1342.0;190.0;
727EM1;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;200.0;
727EM1;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
727EM1;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727EM1;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
727EM1;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
727EM1;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
727EM1;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727EM1;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
727EM1;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1265.0;160.0;
727EM1;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1265.0;190.0;
727EM1;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;200.0;
727EM1;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
727EM1;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727EM1;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
727EM1;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
727EM1;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
727EM1;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727EM1;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
727EM1;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1192.0;165.0;
727EM1;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1192.0;195.0;
727EM1;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;205.0;
727EM1;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
727EM1;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727EM1;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
727EM1;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
727EM1;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
727EM1;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727EM1;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
727EM1;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1115.0;170.0;
727EM1;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1115.0;200.0;
727EM1;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
727EM1;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
727EM1;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727EM1;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
727EM1;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
727EM1;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
727EM2;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
727EM2;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1363.0;170.0;
727EM2;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1363.0;200.0;
727EM2;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
727EM2;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
727EM2;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727EM2;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
727EM2;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
727EM2;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
727EM2;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
727EM2;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1281.0;170.0;
727EM2;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1281.0;200.0;
727EM2;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
727EM2;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
727EM2;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727EM2;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
727EM2;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
727EM2;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
727EM2;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
727EM2;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1177.0;175.0;
727EM2;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1177.0;205.0;
727EM2;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;215.0;
727EM2;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
727EM2;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727EM2;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
727EM2;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
727EM2;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
727EM2;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
727EM2;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1057.0;180.0;
727EM2;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1057.0;210.0;
727EM2;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727EM2;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
727EM2;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727EM2;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
727EM2;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
727EM2;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
727EM2;DEFAULT;5;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;5;2;Climb;MaxTakeoff;5;1000.0;;;
727EM2;DEFAULT;5;3;Accelerate;MaxTakeoff;2;;941.0;210.0;
727EM2;DEFAULT;5;4;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727EM2;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000.0;;;
727EM2;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727EM2;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500.0;;;
727EM2;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500.0;;;
727EM2;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000.0;;;
727Q15;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
727Q15;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1363.0;170.0;
727Q15;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1363.0;200.0;
727Q15;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
727Q15;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q15;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q15;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q15;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q15;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q15;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
727Q15;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1281.0;170.0;
727Q15;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1281.0;200.0;
727Q15;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
727Q15;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q15;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q15;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q15;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q15;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q15;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
727Q15;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1177.0;175.0;
727Q15;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1177.0;205.0;
727Q15;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;215.0;
727Q15;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q15;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q15;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q15;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q15;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q15;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
727Q15;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1057.0;180.0;
727Q15;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1057.0;210.0;
727Q15;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727Q15;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q15;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q15;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q15;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q15;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q15;DEFAULT;5;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;5;2;Climb;MaxTakeoff;5;1000.0;;;
727Q15;DEFAULT;5;3;Accelerate;MaxTakeoff;2;;941.0;210.0;
727Q15;DEFAULT;5;4;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727Q15;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000.0;;;
727Q15;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q15;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500.0;;;
727Q15;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500.0;;;
727Q15;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000.0;;;
727Q7;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727Q7;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
727Q7;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1342.0;160.0;
727Q7;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1342.0;190.0;
727Q7;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;200.0;
727Q7;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q7;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q7;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q7;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q7;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q7;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727Q7;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
727Q7;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1265.0;160.0;
727Q7;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1265.0;190.0;
727Q7;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;200.0;
727Q7;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q7;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q7;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q7;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q7;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q7;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727Q7;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
727Q7;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1192.0;165.0;
727Q7;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1192.0;195.0;
727Q7;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;205.0;
727Q7;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q7;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q7;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q7;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q7;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q7;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727Q7;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
727Q7;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1115.0;170.0;
727Q7;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1115.0;200.0;
727Q7;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
727Q7;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q7;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q7;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q7;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q7;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q9;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727Q9;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
727Q9;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1539.0;170.0;
727Q9;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1539.0;200.0;
727Q9;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
727Q9;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q9;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q9;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q9;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q9;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q9;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727Q9;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
727Q9;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1390.0;170.0;
727Q9;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1390.0;200.0;
727Q9;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
727Q9;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q9;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q9;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q9;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q9;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q9;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727Q9;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
727Q9;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1255.0;180.0;
727Q9;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1255.0;210.0;
727Q9;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727Q9;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
727Q9;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q9;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
727Q9;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
727Q9;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
727Q9;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727Q9;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
727Q9;DEFAULT;4;3;Accelerate;MaxTakeoff;2;;855.0;210.0;
727Q9;DEFAULT;4;4;Accelerate;MaxClimb;ZERO;;1000.0;220.0;
727Q9;DEFAULT;4;5;Climb;MaxClimb;ZERO;3000.0;;;
727Q9;DEFAULT;4;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
727Q9;DEFAULT;4;7;Climb;MaxClimb;ZERO;5500.0;;;
727Q9;DEFAULT;4;8;Climb;MaxClimb;ZERO;7500.0;;;
727Q9;DEFAULT;4;9;Climb;MaxClimb;ZERO;10000.0;;;
727QF;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727QF;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
727QF;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1000.0;175.0;
727QF;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1000.0;190.0;
727QF;DEFAULT;1;5;Accelerate;MaxTakeoff;ZERO;;1000.0;200.0;
727QF;DEFAULT;1;6;Climb;MaxContinuous;ZERO;3000.0;;;
727QF;DEFAULT;1;7;Accelerate;MaxContinuous;ZERO;;1000.0;250.0;
727QF;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
727QF;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
727QF;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
727QF;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727QF;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
727QF;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1000.0;180.0;
727QF;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1000.0;190.0;
727QF;DEFAULT;2;5;Accelerate;MaxTakeoff;ZERO;;1000.0;200.0;
727QF;DEFAULT;2;6;Climb;MaxContinuous;ZERO;3000.0;;;
727QF;DEFAULT;2;7;Accelerate;MaxContinuous;ZERO;;1000.0;250.0;
727QF;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
727QF;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
727QF;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
727QF;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727QF;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
727QF;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1000.0;184.0;
727QF;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1000.0;190.0;
727QF;DEFAULT;3;5;Accelerate;MaxTakeoff;ZERO;;1000.0;200.0;
727QF;DEFAULT;3;6;Climb;MaxContinuous;ZERO;3000.0;;;
727QF;DEFAULT;3;7;Accelerate;MaxContinuous;ZERO;;1000.0;250.0;
727QF;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
727QF;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
727QF;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
727QF;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727QF;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
727QF;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1000.0;189.0;
727QF;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1000.0;190.0;
727QF;DEFAULT;4;5;Accelerate;MaxTakeoff;ZERO;;1000.0;200.0;
727QF;DEFAULT;4;6;Climb;MaxContinuous;ZERO;3000.0;;;
727QF;DEFAULT;4;7;Accelerate;MaxContinuous;ZERO;;1000.0;250.0;
727QF;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
727QF;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
727QF;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
737;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
737;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
737;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;2090.0;146.0;
737;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1568.0;171.0;
737;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
737;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
737;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
737;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
737;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
737;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
737;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;2014.0;149.0;
737;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1511.0;174.0;
