NPD_ID;Noise Metric;Op Mode;Power Setting;L_200ft;L_400ft;L_630ft;L_1000ft;L_2000ft;L_4000ft;L_6300ft;L_10000ft;L_16000ft;L_25000ft
IO360L;SEL;A;58.2;79.3;75.3;72.7;69.9;65.1;59.6;55.5;51.1;46.3;43.0
IO360L;SEL;D;59.6;83.5;79.8;77.2;74.4;69.7;64.1;59.9;55.3;50.3;45.8
IO360L;SEL;D;100.0;84.9;81.4;78.9;76.0;71.2;65.5;61.3;56.5;51.8;46.3
IO540;EPNL;A;2400.0;90.5;86.9;84.2;81.3;76.3;70.5;66.2;61.2;55.3;46.9
IO540;EPNL;A;2500.0;94.6;91.0;88.4;85.7;80.8;75.2;70.9;66.0;60.5;53.5
IO540;EPNL;A;2700.0;98.8;95.2;92.7;89.9;85.2;79.5;75.2;70.3;64.5;57.4
IO540;EPNL;D;2500.0;98.8;95.2;92.7;89.9;85.2;79.4;75.0;70.0;64.3;57.7
IO540;EPNL;D;2700.0;102.3;98.9;96.4;93.6;89.0;83.3;79.0;74.1;68.3;61.6
IO540;LAmax;A;2400.0;82.2;75.8;71.7;67.3;60.6;53.5;48.7;43.4;37.7;31.6
IO540;LAmax;A;2500.0;86.4;80.1;75.9;71.5;64.7;57.6;52.7;47.4;41.7;35.6
IO540;LAmax;A;2700.0;94.6;88.2;83.8;79.3;72.0;63.9;58.2;52.2;45.6;38.8
IO540;LAmax;D;2500.0;92.0;85.6;81.2;76.7;69.5;62.0;56.8;51.3;45.2;38.8
IO540;LAmax;D;2700.0;99.0;92.6;88.3;83.8;76.6;68.7;63.1;56.9;50.0;42.7
IO540;PNLTM;A;2400.0;100.7;94.2;89.8;85.2;77.3;68.8;62.6;55.9;48.3;38.7
IO540;PNLTM;A;2500.0;105.0;98.5;94.1;89.5;82.1;73.6;67.5;60.8;53.3;45.2
IO540;PNLTM;A;2700.0;109.1;102.6;98.2;93.6;86.2;77.7;71.6;64.8;57.2;48.8
IO540;PNLTM;D;2500.0;109.3;102.8;98.4;93.7;86.3;77.7;71.6;64.8;57.3;49.1
IO540;PNLTM;D;2700.0;113.7;107.2;102.8;98.1;90.7;82.4;76.2;69.4;61.8;53.4
IO540;SEL;A;2400.0;82.7;79.3;77.0;74.6;70.8;66.6;63.5;60.1;56.1;51.7
IO540;SEL;A;2500.0;86.6;83.2;80.8;78.4;74.4;70.2;67.1;63.7;59.8;55.4
IO540;SEL;A;2700.0;92.9;89.5;87.2;84.6;80.5;75.8;72.2;68.2;63.6;58.4
IO540;SEL;D;2500.0;91.8;88.3;85.8;83.2;78.9;74.1;70.8;67.1;63.0;58.3
IO540;SEL;D;2700.0;96.8;93.5;91.1;88.6;84.3;79.4;75.7;71.5;66.7;61.4
JT15D1;EPNL;A;300.0;89.8;84.7;80.7;76.3;69.8;62.2;55.9;48.2;38.4;19.5
JT15D1;EPNL;A;600.0;91.0;85.9;81.9;77.5;71.0;63.4;57.1;49.4;39.6;20.7
JT15D1;EPNL;D;1200.0;101.4;96.3;92.4;87.7;79.9;72.1;66.3;59.8;51.7;40.4
JT15D1;EPNL;D;1550.0;102.4;97.4;93.6;89.5;83.0;75.4;69.4;62.3;54.2;43.2
JT15D1;LAmax;A;300.0;83.2;76.3;71.5;66.5;58.6;50.1;43.9;37.1;29.5;21.0
JT15D1;LAmax;A;600.0;85.7;78.8;74.0;69.0;61.1;52.6;46.4;39.6;32.0;23.5
JT15D1;LAmax;D;1200.0;93.2;86.2;81.3;76.0;67.6;58.4;51.8;44.6;36.7;28.1
JT15D1;LAmax;D;1550.0;95.3;88.6;83.9;79.0;71.1;62.3;55.7;48.4;40.1;31.0
JT15D1;PNLTM;A;300.0;97.4;89.5;83.7;77.4;68.1;57.7;49.6;40.0;28.3;7.6
JT15D1;PNLTM;A;600.0;98.6;90.7;84.9;78.6;69.3;58.9;50.8;41.2;29.5;8.8
JT15D1;PNLTM;D;1200.0;109.0;101.1;95.4;88.8;78.2;67.6;60.0;51.6;41.6;28.5
JT15D1;PNLTM;D;1550.0;110.0;102.2;96.6;90.6;81.3;70.9;63.1;54.1;44.1;31.3
JT15D1;SEL;A;300.0;85.6;81.0;77.7;74.2;68.5;62.3;57.6;52.3;46.2;39.2
JT15D1;SEL;A;600.0;86.8;82.2;78.9;75.4;69.7;63.5;58.8;53.5;47.4;40.4
JT15D1;SEL;D;1200.0;96.4;91.7;88.2;84.5;78.3;71.4;66.3;60.6;54.2;47.1
JT15D1;SEL;D;1550.0;98.0;93.6;90.4;87.0;81.4;74.8;69.7;63.9;57.1;49.5
JT15D5;EPNL;A;670.0;95.4;90.4;86.6;82.0;74.0;65.7;59.6;52.4;43.8;31.5
JT15D5;EPNL;A;1500.0;107.9;102.7;99.2;95.2;88.5;80.7;76.1;70.4;63.3;54.5
JT15D5;EPNL;D;1500.0;107.9;102.7;99.2;95.2;88.5;80.7;76.1;70.4;63.3;54.5
JT15D5;EPNL;D;2100.0;108.6;105.0;101.7;98.4;92.8;86.2;81.4;75.7;68.6;59.7
JT15D5;LAmax;A;670.0;90.2;82.7;77.2;71.2;61.7;52.0;45.5;38.5;30.7;21.2
JT15D5;LAmax;A;1500.0;101.3;94.4;89.6;84.4;75.8;67.2;61.3;54.4;46.4;37.5
JT15D5;LAmax;D;1500.0;101.3;94.4;89.6;84.4;75.8;67.2;61.3;54.4;46.4;37.5
JT15D5;LAmax;D;2100.0;103.7;97.2;92.6;87.8;80.1;72.0;66.0;59.2;51.1;42.2
JT15D5;PNLTM;A;670.0;103.0;95.2;89.6;83.1;72.3;61.2;53.3;44.2;33.7;19.6
JT15D5;PNLTM;A;1500.0;115.5;107.5;102.2;96.3;86.8;76.2;69.8;62.2;53.2;42.6
JT15D5;PNLTM;D;1500.0;115.5;107.5;102.2;96.3;86.8;76.2;69.8;62.2;53.2;42.6
JT15D5;PNLTM;D;2100.0;116.2;109.8;104.7;99.5;91.1;81.7;75.1;67.5;58.5;47.8
JT15D5;SEL;A;670.0;90.2;85.6;82.2;78.4;72.3;65.3;60.3;54.7;48.4;41.4
JT15D5;SEL;A;1500.0;104.1;99.8;96.8;93.4;87.3;81.1;76.6;71.3;64.8;57.4
JT15D5;SEL;D;1500.0;104.1;99.8;96.8;93.4;87.3;81.1;76.6;71.3;64.8;57.4
JT15D5;SEL;D;2100.0;106.0;102.4;99.7;96.8;91.6;85.7;81.2;75.9;69.3;61.8
JT3D;EPNL;A;4000.0;119.3;114.3;110.4;105.7;96.8;83.9;73.7;64.7;56.5;48.4
JT3D;EPNL;A;6000.0;121.8;116.8;112.9;108.2;99.3;87.0;76.6;69.8;61.3;53.6
JT3D;EPNL;D;8000.0;124.4;119.3;115.4;110.7;101.8;90.9;82.8;75.2;67.0;59.1
JT3D;EPNL;D;10000.0;126.6;121.5;117.5;112.8;103.9;94.3;88.2;80.1;72.3;64.2
JT3D;EPNL;D;12000.0;127.4;122.3;118.3;113.5;104.5;96.4;91.1;84.4;77.1;69.0
JT3D;EPNL;D;15000.0;128.2;123.4;119.3;114.5;105.6;98.4;92.8;86.6;79.7;71.6
JT3D;LAmax;A;4000.0;111.8;104.5;98.9;93.0;81.8;67.8;59.2;50.9;41.8;32.9
JT3D;LAmax;A;6000.0;114.0;106.8;101.5;95.5;84.6;71.3;63.3;55.3;46.4;37.2
JT3D;LAmax;D;8000.0;115.9;109.0;103.7;98.0;87.6;75.4;67.7;59.8;51.1;42.1
JT3D;LAmax;D;10000.0;117.5;110.8;105.6;100.0;90.4;79.5;71.8;63.8;55.2;46.5
JT3D;LAmax;D;12000.0;118.2;111.5;106.4;101.0;92.1;82.0;74.5;66.8;58.6;49.7
JT3D;LAmax;D;15000.0;119.7;113.0;107.9;102.5;94.0;85.0;78.1;70.3;62.0;53.5
JT3D;PNLTM;A;4000.0;126.9;119.1;113.4;106.8;95.1;79.4;67.4;56.5;46.4;36.5
JT3D;PNLTM;A;6000.0;129.4;121.6;115.9;109.3;97.6;82.5;70.3;61.6;51.2;41.7
JT3D;PNLTM;D;8000.0;132.0;124.1;118.4;111.8;100.1;86.4;76.5;67.0;56.9;47.2
JT3D;PNLTM;D;10000.0;134.2;126.3;120.5;113.9;102.2;89.8;81.9;71.9;62.2;52.3
JT3D;PNLTM;D;12000.0;135.0;127.1;121.3;114.6;102.8;91.9;84.8;76.2;67.0;57.1
JT3D;PNLTM;D;15000.0;135.8;128.2;122.3;115.6;103.9;93.9;86.5;78.4;69.6;59.7
JT3D;SEL;A;4000.0;112.5;107.5;103.6;99.0;90.0;78.3;71.2;64.5;57.0;49.5
JT3D;SEL;A;6000.0;114.8;109.8;105.9;101.5;92.8;81.8;75.2;68.9;61.7;54.1
JT3D;SEL;D;8000.0;117.1;112.0;108.2;104.0;95.9;85.9;79.6;73.4;66.1;58.6
JT3D;SEL;D;10000.0;119.0;113.9;110.1;106.0;98.5;90.0;83.7;77.5;70.1;62.8
JT3D;SEL;D;12000.0;120.7;115.6;111.9;107.7;100.8;92.6;87.1;81.0;73.9;66.5
JT3D;SEL;D;15000.0;122.5;117.4;113.6;109.5;103.1;96.4;90.8;85.1;77.9;70.4
JT3DQ;EPNL;A;3000.0;112.1;106.7;102.5;97.6;88.7;78.9;71.8;65.1;57.1;46.8
JT3DQ;EPNL;A;5000.0;113.3;108.1;103.8;98.7;89.5;80.1;73.5;66.9;58.9;48.3
JT3DQ;EPNL;D;11000.0;114.4;110.1;106.9;103.4;97.7;90.6;85.3;79.3;72.7;65.4
JT3DQ;EPNL;D;15500.0;120.8;116.8;114.0;110.8;105.8;100.2;96.1;91.4;85.2;78.4
JT3DQ;LAmax;A;3000.0;102.8;95.2;89.6;83.1;74.3;65.0;58.4;51.0;42.6;34.0
JT3DQ;LAmax;A;5000.0;105.2;96.2;89.9;84.4;75.7;66.2;59.5;52.1;43.9;35.5
JT3DQ;LAmax;D;11000.0;107.5;100.8;96.3;91.4;83.5;75.0;68.7;61.7;53.6;45.3
JT3DQ;LAmax;D;15500.0;114.2;107.7;103.2;98.7;91.4;83.7;78.2;72.0;64.9;57.3
JT3DQ;PNLTM;A;3000.0;119.7;111.5;105.5;98.7;87.0;74.4;65.5;56.9;47.0;34.9
JT3DQ;PNLTM;A;5000.0;120.9;112.9;106.8;99.8;87.8;75.6;67.2;58.7;48.8;36.4
JT3DQ;PNLTM;D;11000.0;122.0;114.9;109.9;104.5;96.0;86.1;79.0;71.1;62.6;53.5
JT3DQ;PNLTM;D;15500.0;128.4;121.6;117.0;111.9;104.1;95.7;89.8;83.2;75.1;66.5
JT3DQ;SEL;A;3000.0;104.4;99.4;95.6;91.4;84.8;77.8;72.6;66.7;59.9;52.7
JT3DQ;SEL;A;5000.0;105.1;100.0;96.2;91.9;85.4;78.4;73.2;67.3;60.6;53.7
JT3DQ;SEL;D;11000.0;109.1;105.4;102.7;99.8;95.0;88.9;84.2;78.6;72.1;65.2
JT3DQ;SEL;D;15500.0;116.9;113.3;110.8;108.1;103.5;98.1;94.1;89.4;83.9;77.7
JT4A;EPNL;A;4000.0;113.7;108.2;104.3;100.0;91.3;79.4;70.5;62.3;53.7;44.7
JT4A;EPNL;A;6000.0;115.7;110.2;106.3;102.0;93.6;81.7;72.8;64.8;56.2;47.2
JT4A;EPNL;D;10000.0;121.2;115.8;111.8;107.5;99.3;89.5;82.9;76.4;68.2;59.3
JT4A;EPNL;D;12000.0;124.3;118.9;114.8;110.5;102.5;94.0;88.0;81.5;73.4;64.8
JT4A;EPNL;D;15000.0;130.3;125.1;120.9;116.5;108.8;100.9;95.0;88.7;81.1;72.2
JT4A;LAmax;A;4000.0;109.2;101.7;96.3;90.5;80.6;69.0;61.7;54.5;45.7;36.9
JT4A;LAmax;A;6000.0;111.1;103.6;98.2;92.5;82.7;71.2;63.7;56.3;48.1;39.5
JT4A;LAmax;D;10000.0;116.5;109.3;104.1;98.5;89.3;79.0;71.6;63.7;54.5;45.4
JT4A;LAmax;D;12000.0;119.6;112.4;107.4;102.0;93.1;82.9;75.3;67.4;58.4;48.8
JT4A;LAmax;D;15000.0;125.3;118.3;113.2;108.0;99.1;89.2;81.5;73.5;64.3;54.6
JT4A;PNLTM;A;4000.0;121.3;113.0;107.3;101.1;89.6;74.9;64.2;54.1;43.6;32.8
JT4A;PNLTM;A;6000.0;123.3;115.0;109.3;103.1;91.9;77.2;66.5;56.6;46.1;35.3
JT4A;PNLTM;D;10000.0;128.8;120.6;114.8;108.6;97.6;85.0;76.6;68.2;58.1;47.4
JT4A;PNLTM;D;12000.0;131.9;123.7;117.8;111.6;100.8;89.5;81.7;73.3;63.3;52.9
JT4A;PNLTM;D;15000.0;137.9;129.9;123.9;117.6;107.1;96.4;88.7;80.5;71.0;60.3
JT4A;SEL;A;4000.0;110.8;105.4;101.2;97.0;89.6;80.6;74.3;68.6;60.9;52.7
JT4A;SEL;A;6000.0;112.7;107.3;103.3;99.0;91.8;82.9;76.8;71.1;63.6;55.7
JT4A;SEL;D;10000.0;117.4;112.4;108.7;104.5;97.4;89.2;83.3;76.9;69.4;61.5
JT4A;SEL;D;12000.0;120.0;115.2;111.6;107.5;100.6;92.6;86.6;80.3;72.6;64.7
JT4A;SEL;D;15000.0;125.5;120.8;117.6;113.5;106.9;99.3;93.3;86.6;78.7;70.6
JT9D7Q;EPNL;A;8560.0;106.3;102.9;99.8;96.2;89.8;83.9;78.9;70.6;61.6;51.0
JT9D7Q;EPNL;A;14000.0;110.2;106.7;103.5;99.7;92.9;86.0;81.2;73.1;64.8;55.4
JT9D7Q;EPNL;D;24370.0;111.1;108.0;105.0;101.6;95.0;87.9;82.1;75.5;67.9;59.8
JT9D7Q;EPNL;D;34850.0;115.8;112.8;109.9;106.5;100.0;92.4;86.4;80.2;72.9;65.4
JT9D7Q;EPNL;D;40240.0;119.1;116.1;113.1;109.6;102.8;95.3;90.1;83.9;77.1;70.2
JT9D7Q;EPNL;D;44940.0;121.7;118.6;115.6;112.0;105.5;99.1;93.7;88.5;82.4;76.2
JT9D7Q;LAmax;A;8560.0;101.8;95.4;91.0;86.3;78.6;69.9;63.6;56.7;49.0;40.9
JT9D7Q;LAmax;A;14000.0;103.3;96.8;92.2;87.1;79.2;70.5;64.2;57.5;49.9;41.9
JT9D7Q;LAmax;D;24370.0;106.3;99.8;95.3;90.3;82.6;74.2;68.1;61.6;54.2;46.4
JT9D7Q;LAmax;D;34850.0;110.0;103.8;99.4;94.7;87.2;78.7;72.7;66.0;58.6;50.8
JT9D7Q;LAmax;D;40240.0;112.5;106.3;102.0;97.3;89.9;81.4;75.3;68.6;61.2;53.4
JT9D7Q;LAmax;D;44940.0;115.3;109.1;104.8;100.0;92.6;84.2;78.0;71.4;63.9;56.1
JT9D7Q;PNLTM;A;8560.0;113.9;107.7;102.8;97.3;88.1;79.4;72.6;62.4;51.5;39.1
JT9D7Q;PNLTM;A;14000.0;117.8;111.5;106.5;100.8;91.2;81.5;74.9;64.9;54.7;43.5
JT9D7Q;PNLTM;D;24370.0;118.7;112.8;108.0;102.7;93.3;83.4;75.8;67.3;57.8;47.9
JT9D7Q;PNLTM;D;34850.0;123.4;117.6;112.9;107.6;98.3;87.9;80.1;72.0;62.8;53.5
JT9D7Q;PNLTM;D;40240.0;126.7;120.9;116.1;110.7;101.1;90.8;83.8;75.7;67.0;58.3
JT9D7Q;PNLTM;D;44940.0;129.3;123.4;118.6;113.1;103.8;94.6;87.4;80.3;72.3;64.3
JT9D7Q;SEL;A;8560.0;103.6;99.5;96.6;93.5;88.1;81.7;77.0;71.6;65.5;58.9
JT9D7Q;SEL;A;14000.0;105.1;100.9;97.8;94.3;88.7;82.3;77.6;72.4;66.4;59.9
JT9D7Q;SEL;D;24370.0;108.1;103.9;100.9;97.5;92.1;86.0;81.5;76.5;70.7;64.4
JT9D7Q;SEL;D;34850.0;111.8;107.9;105.0;101.9;96.7;90.5;86.1;80.9;75.1;68.8
JT9D7Q;SEL;D;40240.0;114.3;110.4;107.6;104.5;99.4;93.2;88.7;83.5;77.7;71.4
JT9D7Q;SEL;D;44940.0;117.1;113.2;110.4;107.2;102.1;96.0;91.4;86.3;80.4;74.1
JT9DBD;EPNL;A;8000.0;114.0;108.9;105.1;101.0;93.6;84.2;76.3;69.2;61.2;51.2
JT9DBD;EPNL;A;14000.0;120.0;114.9;111.1;107.0;99.6;90.2;82.3;75.2;67.2;57.2
JT9DBD;EPNL;D;20000.0;123.8;118.8;114.9;110.5;102.2;92.6;86.4;80.0;72.7;64.4
JT9DBD;EPNL;D;28000.0;125.4;120.4;116.5;112.0;103.4;93.8;88.1;81.9;74.8;67.1
JT9DBD;EPNL;D;36000.0;126.9;121.9;118.0;113.5;104.9;95.3;89.6;83.4;76.3;68.6
JT9DBD;LAmax;A;8000.0;106.5;99.5;94.5;89.0;79.8;69.1;61.2;53.2;44.9;36.3
JT9DBD;LAmax;A;14000.0;111.0;104.0;99.0;93.5;84.3;73.6;65.7;57.7;49.4;40.8
JT9DBD;LAmax;D;20000.0;114.3;107.2;102.1;96.5;87.1;76.9;69.8;62.3;54.2;45.4
JT9DBD;LAmax;D;28000.0;116.4;109.3;104.2;98.5;89.0;79.1;72.3;65.0;57.0;48.0
JT9DBD;LAmax;D;36000.0;117.9;110.8;105.7;100.0;90.5;80.6;73.8;66.5;58.5;49.7
JT9DBD;PNLTM;A;8000.0;121.6;113.7;108.1;102.1;91.9;79.7;70.0;61.0;51.1;39.3
JT9DBD;PNLTM;A;14000.0;127.6;119.7;114.1;108.1;97.9;85.7;76.0;67.0;57.1;45.3
JT9DBD;PNLTM;D;20000.0;131.4;123.6;117.9;111.6;100.5;88.1;80.1;71.8;62.6;52.5
JT9DBD;PNLTM;D;28000.0;133.0;125.2;119.5;113.1;101.7;89.3;81.8;73.7;64.7;55.2
JT9DBD;PNLTM;D;36000.0;134.5;126.7;121.0;114.6;103.2;90.8;83.3;75.2;66.2;56.7
JT9DBD;SEL;A;8000.0;108.2;103.5;99.9;96.0;89.1;80.6;74.2;67.6;60.9;53.7
JT9DBD;SEL;A;14000.0;113.2;108.5;104.9;101.0;94.1;85.6;79.2;72.6;65.9;58.7
JT9DBD;SEL;D;20000.0;116.6;111.8;108.1;104.0;96.9;89.0;83.4;77.3;70.7;63.4
JT9DBD;SEL;D;28000.0;118.7;113.9;110.2;106.0;98.8;91.2;85.9;80.0;73.5;66.2
JT9DBD;SEL;D;36000.0;120.2;115.4;111.7;107.5;100.3;92.7;87.4;81.5;75.0;67.7
JT9DFL;EPNL;A;8000.0;106.9;102.2;98.4;93.8;85.4;77.4;71.9;65.7;58.2;49.3
JT9DFL;EPNL;A;16000.0;112.6;107.9;104.1;99.5;91.1;83.1;77.6;71.4;63.9;55.0
JT9DFL;EPNL;D;24000.0;116.3;111.7;108.1;103.9;96.1;89.2;83.7;77.6;70.9;63.1
JT9DFL;EPNL;D;32000.0;118.6;114.0;110.5;106.5;99.5;92.5;87.1;81.0;74.7;67.4
JT9DFL;EPNL;D;40000.0;120.6;116.0;112.5;108.5;101.0;94.5;89.1;83.0;76.7;69.4
JT9DFL;LAmax;A;8000.0;103.0;95.5;90.2;84.3;75.1;66.0;59.7;52.6;44.5;35.6
JT9DFL;LAmax;A;16000.0;107.1;99.6;94.3;88.4;79.2;70.1;63.8;56.7;48.6;39.7
JT9DFL;LAmax;D;24000.0;110.6;103.1;97.8;92.1;83.3;74.5;68.3;61.5;53.7;45.4
JT9DFL;LAmax;D;32000.0;113.5;105.9;100.6;95.1;86.5;77.9;71.9;65.3;57.7;49.7
JT9DFL;LAmax;D;40000.0;115.7;108.1;102.8;97.3;88.7;80.1;74.1;67.5;59.9;51.9
JT9DFL;PNLTM;A;8000.0;114.5;107.0;101.4;94.9;83.7;72.9;65.6;57.5;48.1;37.4
JT9DFL;PNLTM;A;16000.0;120.2;112.7;107.1;100.6;89.4;78.6;71.3;63.2;53.8;43.1
JT9DFL;PNLTM;D;24000.0;123.9;116.5;111.1;105.0;94.4;84.7;77.4;69.4;60.8;51.2
JT9DFL;PNLTM;D;32000.0;126.2;118.8;113.5;107.6;97.8;88.0;80.8;72.8;64.6;55.5
JT9DFL;PNLTM;D;40000.0;128.2;120.8;115.5;109.6;99.3;90.0;82.8;74.8;66.6;57.5
JT9DFL;SEL;A;8000.0;102.3;97.8;94.3;90.5;84.4;77.7;72.9;67.3;60.7;53.3
JT9DFL;SEL;A;16000.0;106.3;101.8;98.3;94.5;88.4;81.7;76.9;71.3;64.7;57.3
JT9DFL;SEL;D;24000.0;109.4;105.1;101.7;98.0;92.2;85.8;81.2;75.9;69.7;62.8
JT9DFL;SEL;D;32000.0;111.8;107.4;104.1;100.5;94.9;88.7;84.2;79.1;73.1;66.5
JT9DFL;SEL;D;40000.0;113.8;109.4;106.1;102.5;96.9;90.7;86.2;81.1;75.1;68.5
O320D3;EPNL;A;1500.0;73.8;69.4;66.5;63.4;57.5;50.1;43.4;35.2;24.0;13.4
O320D3;EPNL;A;1600.0;75.3;71.2;68.3;65.1;59.2;51.4;44.6;36.4;23.3;10.9
O320D3;EPNL;A;1800.0;78.6;74.4;71.4;68.1;62.4;54.8;48.3;40.7;30.1;20.1
O320D3;EPNL;D;2150.0;85.2;81.3;78.5;75.2;69.7;62.9;57.6;50.9;42.2;31.1
O320D3;EPNL;D;2442.0;93.1;89.2;86.2;82.9;77.3;70.8;65.7;59.9;52.3;42.7
O320D3;EPNL;D;2600.0;94.3;90.2;87.2;83.8;78.1;71.5;66.5;60.4;52.3;42.3
O320D3;LAmax;A;1500.0;66.9;60.5;56.2;51.7;44.7;37.2;32.1;26.7;21.1;15.9
O320D3;LAmax;A;1600.0;68.1;61.7;57.4;52.9;45.9;38.4;33.2;27.7;21.9;16.6
O320D3;LAmax;A;1800.0;72.1;65.6;61.2;56.6;49.3;41.3;35.8;30.0;23.9;18.0
O320D3;LAmax;D;2150.0;79.8;73.1;68.6;63.9;56.2;47.9;42.2;36.1;29.7;23.1
O320D3;LAmax;D;2442.0;87.3;80.7;76.1;71.2;63.5;55.1;49.4;43.1;36.1;28.7
O320D3;LAmax;D;2600.0;88.8;82.1;77.5;72.6;64.7;56.2;50.2;43.8;36.7;29.3
O320D3;PNLTM;A;1500.0;83.0;76.0;71.3;66.3;57.8;47.9;39.3;29.4;16.0;2.3
O320D3;PNLTM;A;1600.0;82.8;75.8;71.0;66.0;57.7;47.5;39.1;29.5;14.5;1.7
O320D3;PNLTM;A;1800.0;87.5;80.4;75.5;70.4;62.1;52.2;44.0;35.0;23.3;6.5
O320D3;PNLTM;D;2150.0;95.3;88.5;83.7;78.7;70.5;61.0;54.1;45.9;35.8;23.2
O320D3;PNLTM;D;2442.0;102.6;95.7;90.8;85.7;77.5;68.4;61.6;54.1;44.9;33.9
O320D3;PNLTM;D;2600.0;104.1;97.1;92.3;86.9;78.3;69.0;62.1;54.4;45.0;33.7
O320D3;SEL;A;1500.0;69.0;65.6;62.8;60.2;56.0;51.3;48.0;44.5;41.3;38.2
O320D3;SEL;A;1600.0;70.4;67.1;64.6;62.0;57.7;53.0;49.6;45.9;42.3;38.9
O320D3;SEL;A;1800.0;74.1;70.5;68.0;65.3;60.7;55.5;51.8;47.8;43.8;39.9
O320D3;SEL;D;2150.0;80.4;76.9;74.3;71.4;66.5;60.9;57.0;52.7;48.1;43.7
O320D3;SEL;D;2442.0;87.9;84.2;81.5;78.5;73.4;67.9;63.9;59.5;54.4;48.9
O320D3;SEL;D;2600.0;89.4;85.5;82.8;79.8;74.8;69.0;64.8;60.2;55.0;49.2
O470R;EPNL;A;169.0;81.4;77.0;73.6;70.0;64.1;57.3;52.3;47.1;41.9;36.9
O470R;EPNL;A;244.0;81.9;77.6;74.4;70.8;68.9;58.4;53.7;48.9;44.0;39.4
O470R;EPNL;D;533.0;92.1;87.9;85.0;81.8;76.5;70.3;66.2;62.4;58.5;54.8
O470R;EPNL;D;640.0;97.7;93.5;90.6;87.3;81.9;75.6;71.4;67.0;62.3;57.8
O470R;LAmax;A;169.0;73.3;67.1;62.9;58.6;51.8;44.6;39.6;34.1;28.1;21.8
O470R;LAmax;A;244.0;73.9;67.7;63.5;59.2;52.5;45.4;40.3;34.8;28.8;22.4
O470R;LAmax;D;533.0;87.5;81.2;77.0;72.7;65.7;58.2;52.7;46.6;39.7;32.3
O470R;LAmax;D;640.0;96.1;89.8;85.5;80.9;73.5;65.0;58.6;51.3;43.0;34.3
O470R;PNLTM;A;169.0;91.1;84.5;79.6;74.5;66.3;57.3;50.8;44.1;37.3;30.9
O470R;PNLTM;A;244.0;92.1;85.6;80.8;75.7;67.6;58.8;52.6;46.3;39.9;33.8
O470R;PNLTM;D;533.0;101.5;95.0;90.7;86.0;78.4;70.0;64.4;59.0;53.6;48.4
O470R;PNLTM;D;640.0;107.6;101.2;96.7;92.0;84.3;75.8;70.1;64.1;57.9;52.0
O470R;SEL;A;169.0;75.6;71.7;69.0;66.2;61.7;56.7;53.1;49.2;44.7;39.8
O470R;SEL;A;244.0;76.2;72.3;69.6;66.8;62.3;57.3;53.7;49.7;45.1;40.2
O470R;SEL;D;533.0;87.8;83.8;81.1;78.2;73.6;68.2;64.2;59.6;54.2;48.4
O470R;SEL;D;640.0;95.4;91.3;88.5;85.4;80.3;74.1;69.2;63.4;56.5;49.3
OLY593;EPNL;A;10000.0;121.1;116.9;113.0;109.2;102.7;95.6;89.9;86.7;76.4;67.4
OLY593;EPNL;A;20000.0;133.9;128.9;124.9;120.8;114.4;106.9;100.9;94.5;87.7;79.5
OLY593;EPNL;D;20000.0;133.9;128.9;124.9;120.8;114.4;106.9;100.9;94.5;87.7;79.5
OLY593;EPNL;D;28000.0;140.5;135.3;131.2;126.8;120.3;112.7;106.7;100.3;93.5;85.7
OLY593;EPNL;D;32000.0;142.4;137.1;133.0;128.4;121.8;114.2;108.2;101.8;95.1;87.4
OLY593;LAmax;A;10000.0;115.8;109.2;104.6;99.8;92.0;83.2;76.5;68.8;60.3;50.7
OLY593;LAmax;A;20000.0;126.4;119.4;113.3;109.2;101.2;92.4;85.9;78.7;70.2;60.7
OLY593;LAmax;D;20000.0;126.4;119.4;113.3;109.2;101.2;92.4;85.9;78.7;70.2;60.7
OLY593;LAmax;D;28000.0;132.1;124.8;119.6;114.3;106.1;97.3;90.8;83.6;75.1;65.3
OLY593;LAmax;D;32000.0;134.0;126.7;121.4;116.0;107.8;98.9;92.4;85.2;76.7;67.3
OLY593;PNLTM;A;10000.0;128.7;121.7;116.0;110.3;101.0;91.1;83.6;78.5;66.3;55.5
OLY593;PNLTM;A;20000.0;141.5;133.7;127.9;121.9;112.7;102.4;94.6;86.3;77.6;67.6
OLY593;PNLTM;D;20000.0;141.5;133.7;127.9;121.9;112.7;102.4;94.6;86.3;77.6;67.6
OLY593;PNLTM;D;28000.0;148.1;140.1;134.2;127.9;118.6;108.2;100.4;92.1;83.4;73.8
OLY593;PNLTM;D;32000.0;150.0;141.9;136.0;129.5;120.1;109.7;101.9;93.6;85.0;75.5
OLY593;SEL;A;10000.0;117.7;113.4;110.3;107.0;101.5;94.8;89.6;83.5;76.5;68.3
OLY593;SEL;A;20000.0;130.3;125.5;122.0;118.3;112.6;106.1;101.1;95.3;88.3;80.3
OLY593;SEL;D;20000.0;130.3;125.5;122.0;118.3;112.6;106.1;101.1;95.3;88.3;80.3
OLY593;SEL;D;28000.0;136.4;131.3;127.6;123.8;118.0;111.4;106.4;100.6;93.7;85.7
OLY593;SEL;D;32000.0;138.4;133.2;129.4;125.5;119.6;113.0;108.0;102.2;95.3;87.4
PT6A114;EPNL;A;400.0;95.8;91.4;88.3;84.8;79.2;72.8;67.9;62.6;57.2;52.0
PT6A114;EPNL;A;427.0;95.8;91.4;88.3;84.8;79.2;72.8;67.9;62.6;57.2;52.0
